downloads,date,package
10,2020-07-27,siuba
8442,2020-07-27,plotnine
3,2020-07-27,shiny
6701,2020-07-28,plotnine
4,2020-07-28,shiny
50,2020-07-28,siuba
4,2020-07-29,siuba
5513,2020-07-29,plotnine
2,2020-07-29,shiny
90,2020-07-30,siuba
5928,2020-07-30,plotnine
6,2020-07-30,shiny
1,2020-07-31,shiny
27,2020-07-31,siuba
4414,2020-07-31,plotnine
1759,2020-08-01,plotnine
131,2020-08-01,siuba
4,2020-08-01,shiny
2,2020-08-02,shiny
87,2020-08-02,siuba
1827,2020-08-02,plotnine
185,2020-08-03,siuba
5399,2020-08-03,plotnine
4,2020-08-03,shiny
2,2020-08-04,shiny
24,2020-08-04,siuba
6643,2020-08-04,plotnine
7,2020-08-05,siuba
7306,2020-08-05,plotnine
2,2020-08-05,shiny
9,2020-08-06,shiny
184,2020-08-06,siuba
5555,2020-08-06,plotnine
129,2020-08-07,siuba
9,2020-08-07,shiny
5612,2020-08-07,plotnine
4,2020-08-08,shiny
248,2020-08-08,siuba
1621,2020-08-08,plotnine
1775,2020-08-09,plotnine
88,2020-08-09,siuba
2,2020-08-09,shiny
5244,2020-08-10,plotnine
5,2020-08-10,shiny
119,2020-08-10,siuba
5640,2020-08-11,plotnine
5,2020-08-11,shiny
53,2020-08-11,siuba
6303,2020-08-12,plotnine
3,2020-08-12,shiny
25,2020-08-12,siuba
6075,2020-08-13,plotnine
2,2020-08-13,shiny
101,2020-08-13,siuba
208,2020-08-14,siuba
4,2020-08-14,shiny
4451,2020-08-14,plotnine
250,2020-08-15,siuba
2064,2020-08-15,plotnine
5,2020-08-16,shiny
280,2020-08-16,siuba
2078,2020-08-16,plotnine
4168,2020-08-17,plotnine
5,2020-08-17,shiny
86,2020-08-17,siuba
4,2020-08-18,shiny
4688,2020-08-18,plotnine
69,2020-08-18,siuba
4696,2020-08-19,plotnine
4,2020-08-19,shiny
64,2020-08-19,siuba
5,2020-08-20,shiny
4396,2020-08-20,plotnine
32,2020-08-20,siuba
120,2020-08-21,siuba
4,2020-08-21,shiny
5080,2020-08-21,plotnine
18,2020-08-22,siuba
2630,2020-08-22,plotnine
3,2020-08-23,shiny
2980,2020-08-23,plotnine
9,2020-08-23,siuba
4,2020-08-24,shiny
5922,2020-08-24,plotnine
23,2020-08-24,siuba
6913,2020-08-25,plotnine
185,2020-08-25,siuba
6,2020-08-25,shiny
31,2020-08-26,siuba
6549,2020-08-26,plotnine
1,2020-08-26,shiny
2,2020-08-27,shiny
4599,2020-08-27,plotnine
71,2020-08-27,siuba
4861,2020-08-28,plotnine
4,2020-08-28,shiny
155,2020-08-28,siuba
3014,2020-08-29,plotnine
6,2020-08-29,shiny
146,2020-08-29,siuba
2177,2020-08-30,plotnine
1,2020-08-30,shiny
233,2020-08-30,siuba
6,2020-08-31,shiny
5311,2020-08-31,plotnine
78,2020-08-31,siuba
134,2020-09-01,siuba
16,2020-09-01,shiny
4906,2020-09-01,plotnine
15,2020-09-02,shiny
212,2020-09-02,siuba
4932,2020-09-02,plotnine
4212,2020-09-03,plotnine
7,2020-09-03,shiny
83,2020-09-03,siuba
3777,2020-09-04,plotnine
36,2020-09-04,siuba
28,2020-09-04,shiny
56,2020-09-05,siuba
3,2020-09-05,shiny
1985,2020-09-05,plotnine
3,2020-09-06,shiny
29,2020-09-06,siuba
2734,2020-09-06,plotnine
3853,2020-09-07,plotnine
11,2020-09-07,shiny
111,2020-09-07,siuba
4619,2020-09-08,plotnine
14,2020-09-08,shiny
70,2020-09-08,siuba
13,2020-09-09,shiny
5331,2020-09-09,plotnine
22,2020-09-09,siuba
4949,2020-09-10,plotnine
66,2020-09-10,siuba
13,2020-09-10,shiny
4415,2020-09-11,plotnine
184,2020-09-11,siuba
15,2020-09-11,shiny
6,2020-09-12,shiny
87,2020-09-12,siuba
2107,2020-09-12,plotnine
52,2020-09-13,siuba
2321,2020-09-13,plotnine
3,2020-09-13,shiny
165,2020-09-14,siuba
6,2020-09-14,shiny
4338,2020-09-14,plotnine
5191,2020-09-15,plotnine
7,2020-09-15,shiny
127,2020-09-15,siuba
22,2020-09-16,siuba
13,2020-09-16,shiny
5312,2020-09-16,plotnine
5685,2020-09-17,plotnine
123,2020-09-17,siuba
5,2020-09-17,shiny
61,2020-09-18,siuba
4558,2020-09-18,plotnine
10,2020-09-18,shiny
69,2020-09-19,siuba
2,2020-09-19,shiny
2375,2020-09-19,plotnine
2,2020-09-20,siuba
2354,2020-09-20,plotnine
4046,2020-09-21,plotnine
17,2020-09-21,shiny
150,2020-09-21,siuba
4342,2020-09-22,plotnine
11,2020-09-22,shiny
124,2020-09-22,siuba
4,2020-09-23,shiny
4953,2020-09-23,plotnine
8,2020-09-23,siuba
52,2020-09-24,siuba
4883,2020-09-24,plotnine
5,2020-09-24,shiny
7,2020-09-25,siuba
4458,2020-09-25,plotnine
3,2020-09-25,shiny
2020,2020-09-26,plotnine
100,2020-09-26,siuba
3,2020-09-26,shiny
1,2020-09-27,shiny
2092,2020-09-27,plotnine
52,2020-09-27,siuba
43,2020-09-28,siuba
2,2020-09-28,shiny
4940,2020-09-28,plotnine
4406,2020-09-29,plotnine
6,2020-09-29,shiny
77,2020-09-29,siuba
4650,2020-09-30,plotnine
59,2020-09-30,siuba
4,2020-09-30,shiny
10,2020-10-01,shiny
16,2020-10-01,siuba
4891,2020-10-01,plotnine
45,2020-10-02,siuba
5,2020-10-02,shiny
4368,2020-10-02,plotnine
56,2020-10-03,siuba
2,2020-10-03,shiny
1748,2020-10-03,plotnine
1,2020-10-04,shiny
1933,2020-10-04,plotnine
3,2020-10-04,siuba
3,2020-10-05,shiny
20,2020-10-05,siuba
4673,2020-10-05,plotnine
16,2020-10-06,siuba
2,2020-10-06,shiny
5069,2020-10-06,plotnine
5,2020-10-07,shiny
4512,2020-10-07,plotnine
4,2020-10-07,siuba
4531,2020-10-08,plotnine
8,2020-10-08,shiny
5,2020-10-08,siuba
8,2020-10-09,siuba
4524,2020-10-09,plotnine
3,2020-10-09,shiny
60,2020-10-10,siuba
2,2020-10-10,shiny
1901,2020-10-10,plotnine
110,2020-10-11,siuba
3,2020-10-11,shiny
2319,2020-10-11,plotnine
5,2020-10-12,shiny
3733,2020-10-12,plotnine
73,2020-10-12,siuba
9,2020-10-13,shiny
4522,2020-10-13,plotnine
54,2020-10-13,siuba
24,2020-10-14,siuba
5,2020-10-14,shiny
4693,2020-10-14,plotnine
4325,2020-10-15,plotnine
170,2020-10-15,siuba
8,2020-10-15,shiny
4063,2020-10-16,plotnine
3,2020-10-16,shiny
25,2020-10-16,siuba
17,2020-10-17,siuba
2,2020-10-17,shiny
2680,2020-10-17,plotnine
3,2020-10-18,shiny
2674,2020-10-18,plotnine
139,2020-10-18,siuba
108,2020-10-19,siuba
6,2020-10-19,shiny
4197,2020-10-19,plotnine
78,2020-10-20,siuba
4,2020-10-20,shiny
4618,2020-10-20,plotnine
4586,2020-10-21,plotnine
60,2020-10-21,siuba
1,2020-10-21,shiny
103,2020-10-22,siuba
4126,2020-10-22,plotnine
13,2020-10-22,shiny
13,2020-10-23,shiny
100,2020-10-23,siuba
4620,2020-10-23,plotnine
2485,2020-10-24,plotnine
1,2020-10-24,shiny
39,2020-10-24,siuba
2246,2020-10-25,plotnine
55,2020-10-25,siuba
4,2020-10-25,shiny
4465,2020-10-26,plotnine
4,2020-10-26,shiny
9,2020-10-26,siuba
54,2020-10-27,siuba
1,2020-10-27,shiny
5308,2020-10-27,plotnine
5145,2020-10-28,plotnine
26,2020-10-28,siuba
3,2020-10-28,shiny
64,2020-10-29,siuba
4,2020-10-29,shiny
4573,2020-10-29,plotnine
173,2020-10-30,siuba
5,2020-10-30,shiny
5013,2020-10-30,plotnine
2256,2020-10-31,plotnine
1,2020-10-31,shiny
20,2020-10-31,siuba
53,2020-11-01,siuba
2662,2020-11-01,plotnine
2,2020-11-01,shiny
5355,2020-11-02,plotnine
4,2020-11-02,shiny
15,2020-11-02,siuba
73,2020-11-03,siuba
2,2020-11-03,shiny
5322,2020-11-03,plotnine
138,2020-11-04,siuba
5057,2020-11-04,plotnine
2,2020-11-04,shiny
174,2020-11-05,siuba
5025,2020-11-05,plotnine
9,2020-11-05,shiny
72,2020-11-06,siuba
5154,2020-11-06,plotnine
2491,2020-11-07,plotnine
116,2020-11-07,siuba
4,2020-11-07,shiny
2038,2020-11-08,plotnine
8,2020-11-08,siuba
120,2020-11-09,siuba
3,2020-11-09,shiny
4956,2020-11-09,plotnine
32,2020-11-10,siuba
5247,2020-11-10,plotnine
5430,2020-11-11,plotnine
73,2020-11-11,siuba
2,2020-11-11,shiny
99,2020-11-12,siuba
5685,2020-11-12,plotnine
7,2020-11-12,shiny
7,2020-11-13,shiny
5831,2020-11-13,plotnine
67,2020-11-13,siuba
3291,2020-11-14,plotnine
209,2020-11-14,siuba
2,2020-11-14,shiny
2895,2020-11-15,plotnine
274,2020-11-15,siuba
2,2020-11-15,shiny
254,2020-11-16,siuba
5632,2020-11-16,plotnine
3,2020-11-16,shiny
260,2020-11-17,siuba
5183,2020-11-17,plotnine
10,2020-11-17,shiny
4674,2020-11-18,plotnine
4,2020-11-18,shiny
232,2020-11-18,siuba
287,2020-11-19,siuba
7743,2020-11-19,plotnine
16,2020-11-19,shiny
268,2020-11-20,siuba
5587,2020-11-20,plotnine
56,2020-11-20,shiny
3053,2020-11-21,plotnine
229,2020-11-21,siuba
2,2020-11-21,shiny
5912,2020-11-22,plotnine
209,2020-11-22,siuba
2,2020-11-22,shiny
40,2020-11-23,shiny
280,2020-11-23,siuba
4990,2020-11-23,plotnine
251,2020-11-24,siuba
6689,2020-11-24,plotnine
42,2020-11-24,shiny
10744,2020-11-25,plotnine
26,2020-11-25,shiny
280,2020-11-25,siuba
4603,2020-11-26,plotnine
6,2020-11-26,shiny
518,2020-11-26,siuba
52,2020-11-27,shiny
4415,2020-11-27,plotnine
453,2020-11-27,siuba
2429,2020-11-28,plotnine
4,2020-11-28,shiny
436,2020-11-28,siuba
9,2020-11-29,shiny
556,2020-11-29,siuba
2635,2020-11-29,plotnine
5839,2020-11-30,plotnine
92,2020-11-30,shiny
500,2020-11-30,siuba
491,2020-12-01,siuba
6619,2020-12-01,plotnine
63,2020-12-01,shiny
17814,2020-12-02,plotnine
611,2020-12-02,siuba
52,2020-12-02,shiny
76,2020-12-03,shiny
541,2020-12-03,siuba
5477,2020-12-03,plotnine
84,2020-12-04,shiny
5998,2020-12-04,plotnine
567,2020-12-04,siuba
497,2020-12-05,siuba
3739,2020-12-05,plotnine
2,2020-12-05,shiny
3363,2020-12-06,plotnine
493,2020-12-06,siuba
5,2020-12-06,shiny
4648,2020-12-07,plotnine
67,2020-12-07,shiny
708,2020-12-07,siuba
598,2020-12-08,siuba
76,2020-12-08,shiny
5391,2020-12-08,plotnine
103,2020-12-09,shiny
578,2020-12-09,siuba
5544,2020-12-09,plotnine
638,2020-12-10,siuba
94,2020-12-10,shiny
10919,2020-12-10,plotnine
708,2020-12-11,siuba
5189,2020-12-11,plotnine
61,2020-12-11,shiny
8,2020-12-12,shiny
576,2020-12-12,siuba
2916,2020-12-12,plotnine
3103,2020-12-13,plotnine
5,2020-12-13,shiny
441,2020-12-13,siuba
549,2020-12-14,siuba
62,2020-12-14,shiny
4188,2020-12-14,plotnine
5078,2020-12-15,plotnine
511,2020-12-15,siuba
20,2020-12-15,shiny
1,2020-12-16,shiny
5841,2020-12-16,plotnine
457,2020-12-16,siuba
450,2020-12-17,siuba
6783,2020-12-17,plotnine
3,2020-12-17,shiny
459,2020-12-18,siuba
5154,2020-12-18,plotnine
2449,2020-12-19,plotnine
462,2020-12-19,siuba
1,2020-12-20,shiny
458,2020-12-20,siuba
2508,2020-12-20,plotnine
1,2020-12-21,shiny
460,2020-12-21,siuba
4535,2020-12-21,plotnine
3,2020-12-22,shiny
515,2020-12-22,siuba
5080,2020-12-22,plotnine
5955,2020-12-23,plotnine
3,2020-12-23,shiny
547,2020-12-23,siuba
3639,2020-12-24,plotnine
2,2020-12-24,shiny
476,2020-12-24,siuba
467,2020-12-25,siuba
3134,2020-12-25,plotnine
2,2020-12-26,shiny
480,2020-12-26,siuba
2774,2020-12-26,plotnine
1,2020-12-27,shiny
513,2020-12-27,siuba
3350,2020-12-27,plotnine
3071,2020-12-28,plotnine
457,2020-12-28,siuba
399,2020-12-29,siuba
1,2020-12-29,shiny
2926,2020-12-29,plotnine
458,2020-12-30,siuba
3012,2020-12-30,plotnine
1,2020-12-30,shiny
3905,2020-12-31,plotnine
379,2020-12-31,siuba
1,2020-12-31,shiny
387,2021-01-01,siuba
1,2021-01-01,shiny
4014,2021-01-01,plotnine
2903,2021-01-02,plotnine
359,2021-01-02,siuba
344,2021-01-03,siuba
3869,2021-01-03,plotnine
1,2021-01-03,shiny
3,2021-01-04,shiny
5641,2021-01-04,plotnine
436,2021-01-04,siuba
6337,2021-01-05,plotnine
1,2021-01-05,shiny
354,2021-01-05,siuba
506,2021-01-06,siuba
11,2021-01-06,shiny
7968,2021-01-06,plotnine
8,2021-01-07,shiny
706,2021-01-07,siuba
7448,2021-01-07,plotnine
6477,2021-01-08,plotnine
1122,2021-01-08,siuba
13,2021-01-08,shiny
5079,2021-01-09,plotnine
540,2021-01-09,siuba
1,2021-01-10,shiny
553,2021-01-10,siuba
4894,2021-01-10,plotnine
4,2021-01-11,shiny
6729,2021-01-11,plotnine
791,2021-01-11,siuba
4,2021-01-12,shiny
6643,2021-01-12,plotnine
603,2021-01-12,siuba
543,2021-01-13,siuba
6745,2021-01-13,plotnine
2,2021-01-13,shiny
2,2021-01-14,shiny
6307,2021-01-14,plotnine
672,2021-01-14,siuba
6217,2021-01-15,plotnine
587,2021-01-15,siuba
2,2021-01-16,shiny
4333,2021-01-16,plotnine
566,2021-01-16,siuba
534,2021-01-17,siuba
3814,2021-01-17,plotnine
1,2021-01-17,shiny
2,2021-01-18,shiny
703,2021-01-18,siuba
5852,2021-01-18,plotnine
640,2021-01-19,siuba
3,2021-01-19,shiny
7046,2021-01-19,plotnine
3,2021-01-20,shiny
670,2021-01-20,siuba
6961,2021-01-20,plotnine
606,2021-01-21,siuba
8105,2021-01-21,plotnine
2,2021-01-21,shiny
5967,2021-01-22,plotnine
613,2021-01-22,siuba
3,2021-01-22,shiny
535,2021-01-23,siuba
2310,2021-01-23,plotnine
2,2021-01-23,shiny
565,2021-01-24,siuba
2795,2021-01-24,plotnine
1,2021-01-24,shiny
710,2021-01-25,siuba
6163,2021-01-25,plotnine
2,2021-01-25,shiny
2,2021-01-26,shiny
617,2021-01-26,siuba
10968,2021-01-26,plotnine
6,2021-01-27,shiny
578,2021-01-27,siuba
11752,2021-01-27,plotnine
622,2021-01-28,siuba
9865,2021-01-28,plotnine
2,2021-01-28,shiny
4,2021-01-29,shiny
6430,2021-01-29,plotnine
655,2021-01-29,siuba
3357,2021-01-30,plotnine
586,2021-01-30,siuba
3,2021-01-30,shiny
3720,2021-01-31,plotnine
523,2021-01-31,siuba
2,2021-01-31,shiny
1,2021-02-01,shiny
6616,2021-02-01,plotnine
665,2021-02-01,siuba
1,2021-02-02,shiny
583,2021-02-02,siuba
6037,2021-02-02,plotnine
6824,2021-02-03,plotnine
575,2021-02-03,siuba
5,2021-02-03,shiny
677,2021-02-04,siuba
2,2021-02-04,shiny
6878,2021-02-04,plotnine
7044,2021-02-05,plotnine
4,2021-02-05,shiny
600,2021-02-05,siuba
3,2021-02-06,shiny
530,2021-02-06,siuba
4245,2021-02-06,plotnine
6,2021-02-07,shiny
681,2021-02-07,siuba
3951,2021-02-07,plotnine
6727,2021-02-08,plotnine
556,2021-02-08,siuba
1,2021-02-08,shiny
646,2021-02-09,siuba
7422,2021-02-09,plotnine
3,2021-02-09,shiny
767,2021-02-10,siuba
5684,2021-02-10,plotnine
5,2021-02-10,shiny
2,2021-02-11,shiny
495,2021-02-11,siuba
6558,2021-02-11,plotnine
6382,2021-02-12,plotnine
480,2021-02-12,siuba
6,2021-02-12,shiny
482,2021-02-13,siuba
3299,2021-02-13,plotnine
2,2021-02-13,shiny
1,2021-02-14,shiny
410,2021-02-14,siuba
3412,2021-02-14,plotnine
3,2021-02-15,shiny
476,2021-02-15,siuba
5514,2021-02-15,plotnine
419,2021-02-16,siuba
5967,2021-02-16,plotnine
1,2021-02-16,shiny
446,2021-02-17,siuba
3,2021-02-17,shiny
6524,2021-02-17,plotnine
2,2021-02-18,shiny
542,2021-02-18,siuba
6691,2021-02-18,plotnine
505,2021-02-19,siuba
6054,2021-02-19,plotnine
3,2021-02-19,shiny
501,2021-02-20,siuba
3363,2021-02-20,plotnine
1,2021-02-21,shiny
493,2021-02-21,siuba
3969,2021-02-21,plotnine
3,2021-02-22,shiny
672,2021-02-22,siuba
6863,2021-02-22,plotnine
7250,2021-02-23,plotnine
494,2021-02-23,siuba
1,2021-02-23,shiny
5,2021-02-24,shiny
540,2021-02-24,siuba
6930,2021-02-24,plotnine
5916,2021-02-25,plotnine
2,2021-02-25,shiny
946,2021-02-25,siuba
995,2021-02-26,siuba
5867,2021-02-26,plotnine
4,2021-02-26,shiny
991,2021-02-27,siuba
3,2021-02-27,shiny
3353,2021-02-27,plotnine
3,2021-02-28,shiny
3634,2021-02-28,plotnine
963,2021-02-28,siuba
902,2021-03-01,siuba
6227,2021-03-01,plotnine
2,2021-03-01,shiny
6918,2021-03-02,plotnine
11,2021-03-02,shiny
652,2021-03-02,siuba
654,2021-03-03,siuba
7073,2021-03-03,plotnine
8,2021-03-03,shiny
482,2021-03-04,siuba
9,2021-03-04,shiny
6401,2021-03-04,plotnine
4,2021-03-05,shiny
453,2021-03-05,siuba
5768,2021-03-05,plotnine
3,2021-03-06,shiny
592,2021-03-06,siuba
3443,2021-03-06,plotnine
455,2021-03-07,siuba
3891,2021-03-07,plotnine
7414,2021-03-08,plotnine
10,2021-03-08,shiny
584,2021-03-08,siuba
6985,2021-03-09,plotnine
563,2021-03-09,siuba
2,2021-03-09,shiny
510,2021-03-10,siuba
2,2021-03-10,shiny
7028,2021-03-10,plotnine
6948,2021-03-11,plotnine
4,2021-03-11,shiny
667,2021-03-11,siuba
6479,2021-03-12,plotnine
552,2021-03-12,siuba
1,2021-03-12,shiny
586,2021-03-13,siuba
3776,2021-03-13,plotnine
3,2021-03-13,shiny
2,2021-03-14,shiny
620,2021-03-14,siuba
3912,2021-03-14,plotnine
646,2021-03-15,siuba
6735,2021-03-15,plotnine
1,2021-03-15,shiny
5,2021-03-16,shiny
592,2021-03-16,siuba
6859,2021-03-16,plotnine
6699,2021-03-17,plotnine
6,2021-03-17,shiny
677,2021-03-17,siuba
3,2021-03-18,shiny
7603,2021-03-18,plotnine
560,2021-03-18,siuba
5728,2021-03-19,plotnine
3,2021-03-19,shiny
671,2021-03-19,siuba
559,2021-03-20,siuba
3794,2021-03-20,plotnine
3805,2021-03-21,plotnine
877,2021-03-21,siuba
1,2021-03-21,shiny
6877,2021-03-22,plotnine
664,2021-03-22,siuba
2,2021-03-22,shiny
6590,2021-03-23,plotnine
658,2021-03-23,siuba
9,2021-03-23,shiny
710,2021-03-24,siuba
7157,2021-03-24,plotnine
13,2021-03-24,shiny
1,2021-03-25,shiny
597,2021-03-25,siuba
6602,2021-03-25,plotnine
535,2021-03-26,siuba
5945,2021-03-26,plotnine
596,2021-03-27,siuba
3395,2021-03-27,plotnine
3,2021-03-27,shiny
3401,2021-03-28,plotnine
625,2021-03-28,siuba
3,2021-03-28,shiny
6972,2021-03-29,plotnine
641,2021-03-29,siuba
4,2021-03-29,shiny
2,2021-03-30,shiny
669,2021-03-30,siuba
6923,2021-03-30,plotnine
7848,2021-03-31,plotnine
15,2021-03-31,shiny
592,2021-03-31,siuba
6685,2021-04-01,plotnine
1,2021-04-01,shiny
679,2021-04-01,siuba
697,2021-04-02,siuba
2,2021-04-02,shiny
4909,2021-04-02,plotnine
1,2021-04-03,shiny
611,2021-04-03,siuba
3555,2021-04-03,plotnine
4,2021-04-04,shiny
703,2021-04-04,siuba
3876,2021-04-04,plotnine
5644,2021-04-05,plotnine
773,2021-04-05,siuba
20,2021-04-05,shiny
566,2021-04-06,siuba
5245,2021-04-06,plotnine
7,2021-04-06,shiny
7043,2021-04-07,plotnine
2,2021-04-07,shiny
596,2021-04-07,siuba
6674,2021-04-08,plotnine
1,2021-04-08,shiny
647,2021-04-08,siuba
601,2021-04-09,siuba
6422,2021-04-09,plotnine
1,2021-04-09,shiny
573,2021-04-10,siuba
2,2021-04-10,shiny
3383,2021-04-10,plotnine
3,2021-04-11,shiny
3634,2021-04-11,plotnine
553,2021-04-11,siuba
671,2021-04-12,siuba
3,2021-04-12,shiny
7301,2021-04-12,plotnine
630,2021-04-13,siuba
6435,2021-04-13,plotnine
5,2021-04-13,shiny
5612,2021-04-14,plotnine
636,2021-04-14,siuba
5,2021-04-14,shiny
635,2021-04-15,siuba
4,2021-04-15,shiny
5951,2021-04-15,plotnine
6130,2021-04-16,plotnine
801,2021-04-16,siuba
3,2021-04-16,shiny
1,2021-04-17,shiny
2301,2021-04-17,plotnine
561,2021-04-17,siuba
534,2021-04-18,siuba
2701,2021-04-18,plotnine
6399,2021-04-19,plotnine
647,2021-04-19,siuba
2,2021-04-19,shiny
615,2021-04-20,siuba
5642,2021-04-20,plotnine
6,2021-04-21,shiny
6029,2021-04-21,plotnine
686,2021-04-21,siuba
3,2021-04-22,shiny
604,2021-04-22,siuba
6968,2021-04-22,plotnine
1,2021-04-23,shiny
5663,2021-04-23,plotnine
690,2021-04-23,siuba
3039,2021-04-24,plotnine
2,2021-04-24,shiny
606,2021-04-24,siuba
587,2021-04-25,siuba
1,2021-04-25,shiny
3014,2021-04-25,plotnine
6344,2021-04-26,plotnine
5,2021-04-26,shiny
738,2021-04-26,siuba
557,2021-04-27,siuba
6370,2021-04-27,plotnine
1,2021-04-27,shiny
660,2021-04-28,siuba
5,2021-04-28,shiny
6229,2021-04-28,plotnine
1,2021-04-29,shiny
5999,2021-04-29,plotnine
651,2021-04-29,siuba
5089,2021-04-30,plotnine
4,2021-04-30,shiny
735,2021-04-30,siuba
2,2021-05-01,shiny
2313,2021-05-01,plotnine
609,2021-05-01,siuba
3,2021-05-02,shiny
2434,2021-05-02,plotnine
658,2021-05-02,siuba
1,2021-05-03,shiny
5652,2021-05-03,plotnine
654,2021-05-03,siuba
1,2021-05-04,shiny
6313,2021-05-04,plotnine
653,2021-05-04,siuba
6632,2021-05-05,plotnine
825,2021-05-05,siuba
2,2021-05-05,shiny
7076,2021-05-06,plotnine
712,2021-05-06,siuba
4,2021-05-07,shiny
6515,2021-05-07,plotnine
750,2021-05-07,siuba
5,2021-05-08,shiny
635,2021-05-08,siuba
3019,2021-05-08,plotnine
1,2021-05-09,shiny
2871,2021-05-09,plotnine
722,2021-05-09,siuba
712,2021-05-10,siuba
6347,2021-05-10,plotnine
1,2021-05-10,shiny
7254,2021-05-11,plotnine
5,2021-05-11,shiny
771,2021-05-11,siuba
6628,2021-05-12,plotnine
695,2021-05-12,siuba
2,2021-05-12,shiny
6247,2021-05-13,plotnine
3,2021-05-13,shiny
763,2021-05-13,siuba
685,2021-05-14,siuba
2,2021-05-14,shiny
5150,2021-05-14,plotnine
619,2021-05-15,siuba
2,2021-05-15,shiny
2771,2021-05-15,plotnine
2443,2021-05-16,plotnine
708,2021-05-16,siuba
1,2021-05-16,shiny
6681,2021-05-17,plotnine
793,2021-05-17,siuba
3,2021-05-17,shiny
5,2021-05-18,shiny
6773,2021-05-18,plotnine
689,2021-05-18,siuba
643,2021-05-19,siuba
7207,2021-05-19,plotnine
682,2021-05-20,siuba
6566,2021-05-20,plotnine
5,2021-05-20,shiny
648,2021-05-21,siuba
1,2021-05-21,shiny
6437,2021-05-21,plotnine
1,2021-05-22,shiny
587,2021-05-22,siuba
3012,2021-05-22,plotnine
559,2021-05-23,siuba
2456,2021-05-23,plotnine
2,2021-05-23,shiny
3,2021-05-24,shiny
666,2021-05-24,siuba
8100,2021-05-24,plotnine
606,2021-05-25,siuba
8063,2021-05-25,plotnine
6100,2021-05-26,plotnine
555,2021-05-26,siuba
26,2021-05-26,shiny
6967,2021-05-27,plotnine
5,2021-05-27,shiny
623,2021-05-27,siuba
636,2021-05-28,siuba
52,2021-05-28,shiny
5930,2021-05-28,plotnine
3267,2021-05-29,plotnine
2,2021-05-29,shiny
595,2021-05-29,siuba
9,2021-05-30,shiny
3223,2021-05-30,plotnine
556,2021-05-30,siuba
11,2021-05-31,shiny
5903,2021-05-31,plotnine
666,2021-05-31,siuba
4,2021-06-01,shiny
7039,2021-06-01,plotnine
562,2021-06-01,siuba
7728,2021-06-02,plotnine
12,2021-06-02,shiny
622,2021-06-02,siuba
636,2021-06-03,siuba
5,2021-06-03,shiny
6859,2021-06-03,plotnine
5654,2021-06-04,plotnine
4,2021-06-04,shiny
587,2021-06-04,siuba
2762,2021-06-05,plotnine
8,2021-06-05,shiny
592,2021-06-05,siuba
10,2021-06-06,shiny
3303,2021-06-06,plotnine
598,2021-06-06,siuba
9,2021-06-07,shiny
652,2021-06-07,siuba
7868,2021-06-07,plotnine
5,2021-06-08,shiny
7710,2021-06-08,plotnine
606,2021-06-08,siuba
657,2021-06-09,siuba
7019,2021-06-09,plotnine
3,2021-06-09,shiny
5,2021-06-10,shiny
7823,2021-06-10,plotnine
718,2021-06-10,siuba
5,2021-06-11,shiny
632,2021-06-11,siuba
6370,2021-06-11,plotnine
569,2021-06-12,siuba
2583,2021-06-12,plotnine
5,2021-06-12,shiny
12,2021-06-13,shiny
2934,2021-06-13,plotnine
530,2021-06-13,siuba
7193,2021-06-14,plotnine
8,2021-06-14,shiny
659,2021-06-14,siuba
7481,2021-06-15,plotnine
5,2021-06-15,shiny
664,2021-06-15,siuba
1,2021-06-16,shiny
649,2021-06-16,siuba
8030,2021-06-16,plotnine
7586,2021-06-17,plotnine
700,2021-06-17,siuba
3,2021-06-17,shiny
6379,2021-06-18,plotnine
3,2021-06-18,shiny
671,2021-06-18,siuba
2,2021-06-19,shiny
2802,2021-06-19,plotnine
593,2021-06-19,siuba
612,2021-06-20,siuba
2798,2021-06-20,plotnine
7,2021-06-20,shiny
803,2021-06-21,siuba
6173,2021-06-21,plotnine
8,2021-06-21,shiny
3,2021-06-22,shiny
6459,2021-06-22,plotnine
722,2021-06-22,siuba
665,2021-06-23,siuba
3,2021-06-23,shiny
6306,2021-06-23,plotnine
7376,2021-06-24,plotnine
3,2021-06-24,shiny
681,2021-06-24,siuba
594,2021-06-25,siuba
6121,2021-06-25,plotnine
5,2021-06-25,shiny
674,2021-06-26,siuba
5,2021-06-26,shiny
2617,2021-06-26,plotnine
617,2021-06-27,siuba
2548,2021-06-27,plotnine
8,2021-06-27,shiny
5,2021-06-28,shiny
6559,2021-06-28,plotnine
845,2021-06-28,siuba
748,2021-06-29,siuba
1,2021-06-29,shiny
6609,2021-06-29,plotnine
654,2021-06-30,siuba
7181,2021-06-30,plotnine
2,2021-06-30,shiny
7,2021-07-01,shiny
816,2021-07-01,siuba
6736,2021-07-01,plotnine
740,2021-07-02,siuba
3,2021-07-02,shiny
5611,2021-07-02,plotnine
615,2021-07-03,siuba
4,2021-07-03,shiny
3066,2021-07-03,plotnine
2710,2021-07-04,plotnine
620,2021-07-04,siuba
8,2021-07-04,shiny
673,2021-07-05,siuba
3,2021-07-05,shiny
4976,2021-07-05,plotnine
7216,2021-07-06,plotnine
634,2021-07-06,siuba
4,2021-07-07,shiny
734,2021-07-07,siuba
6904,2021-07-07,plotnine
6856,2021-07-08,plotnine
4,2021-07-08,shiny
721,2021-07-08,siuba
5,2021-07-09,shiny
801,2021-07-09,siuba
5729,2021-07-09,plotnine
3131,2021-07-10,plotnine
